Invoice No,Type,Order No,Order Type,Line ID,Invoice Date,Transaction Date,Shipped Date,Requested Date,Promised Date,Order By,Freight Handling,Route,Stop,Contain ID,Reference 1,Reference 2,Customer,Name,State,Country,Ship to Customer,Ship to Name,Ship to State,Ship to Country,Market Segment,Hyperion Code,B/P,Location,Item Number,Description 1,Description 2,Sub Family,Family,Grade,UOM,Quantity,Based Currency,Unit Price,Total Amount,Unit Cost,Total Cost,Currency,Unit Price,Total Value,UOM,Gross Weight,UOM,Net Weight,# of Package,G/L offset,Business Unit,Object,Subsidiary,Act Cat 07,Tagetik code,Terms,Sales Rep #,Name,Tax Rate,Tax Exp Code,Related Order,Related Type,Related Line Number,Delivery Instr 1,Delivery Instr 2,PO Received,PO Unit Price,PO Total Amount
313146,RI,21250408,D1,9,210709,210319,210709,210319,210611,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,158,CAD,21.55,3404.9,32.35,5111.3,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313146,RI,21250408,D1,10,210709,210319,210709,210319,210611,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,170,CAD,7.5,1275,3.0504,518.57,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313146,RI,21250408,D1,10.1,210709,210319,210709,210319,210611,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,16,CAD,7.5,120,3.0506,48.81,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313146,RI,21250408,D1,24,210709,210319,0,210319,210712,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,12,210709,210329,210709,210511,210511,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,304,CAD,21.3,6475.2,7.9253,2409.29,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,14,210709,210329,210709,210511,210511,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,13,CAD,13.13,170.69,1.1823,15.37,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,15,210709,210329,210709,210511,210511,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,13,CAD,23.6,306.8,6.4885,84.35,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,16,210709,210329,210709,210511,210511,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,26,CAD,12.1,314.6,4.1623,108.22,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,17,210709,210329,210709,210511,210511,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,496,CAD,17.75,8804,5.4388,2697.64,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,18,210709,210329,210709,210614,210614,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,14,CAD,7.15,100.1,1.8557,25.98,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,19,210709,210329,210709,210614,210614,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,38,CAD,42.06,1598.28,11.75,446.5,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,20,210709,210329,210709,210614,210614,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,14,CAD,7.5,105,3.0507,42.71,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313147,RI,21250456,D1,21,210709,210329,0,210614,210712,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313148,RI,21250581,D1,1,210709,210426,210709,210621,210614,1,1,1,1,T#,1,1,40023601,1,,COLOMBIA,40023614,Customer-757,,COLOMBIA,IC,1,         DOR,1,1,1,1,296,3A,,EA,2,CAD,828.448,1656.9,253.475,506.95,USD,668.75,1337.5,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313148,RI,21250581,D1,2,210709,210426,0,210621,210712,1,1,1,1,T#,1,1,40023601,1,,COLOMBIA,40023614,Customer-757,,COLOMBIA,IC,1,         DOR,1,1,1,1,296,3A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313149,RI,21250672,D1,1.1,210709,210514,210709,210514,210514,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1800,CAD,2.8,5040,0.5,900,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313149,RI,21250672,D1,4,210709,210514,0,210514,210712,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313150,RI,21250714,D1,1,210709,210526,210707,210630,210630,1,1,1,1,T#,1,1,40063901,1,NJ,USA,40063910,Customer-1628,NJ,USA,TP,1,         DOR,1,1,1,1,298,8B,,EA,52,CAD,156.151,8119.85,33.7119,1753.02,USD,126.05,6554.6,,0,LB,0,0,1,1,1,1,1,1,1,30013,Sales Representative-8,1,1,1,1,0,1,1,0,0,0
313150,RI,21250714,D1,2,210709,210526,0,210630,210712,1,1,1,1,T#,1,1,40063901,1,NJ,USA,40063910,Customer-1628,NJ,USA,TP,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30013,Sales Representative-8,1,1,1,1,0,1,1,0,0,0
313151,RI,21250737,D1,1,210709,210531,210709,210614,210614,1,1,1,1,T#,1,1,40024601,1,,FRANCE,40024613,Customer-759,,FRANCE,IC,1,         RMD,1,1,1,1,298,8B,,EA,200,CAD,4.026,805.2,1.52,304,USD,3.25,650,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313151,RI,21250737,D1,2,210709,210531,210709,210614,210614,1,1,1,1,T#,1,1,40024601,1,,FRANCE,40024613,Customer-759,,FRANCE,IC,1,         RMD,1,1,1,1,293,8B,,EA,200,CAD,0.557,111.4,0.495,99,USD,0.45,90,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313151,RI,21250737,D1,3,210709,210531,210709,210614,210614,1,1,1,1,T#,1,1,40024601,1,,FRANCE,40024613,Customer-759,,FRANCE,IC,1,         RMD,1,1,1,1,293,8B,,EA,200,CAD,1.177,235.4,0.9434,188.68,USD,0.95,190,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313151,RI,21250737,D1,5,210709,210531,210709,210614,210614,1,1,1,1,T#,1,1,40024601,1,,FRANCE,40024613,Customer-759,,FRANCE,IC,1,         RMD,1,1,1,1,293,8B,,EA,200,CAD,0.743,148.6,0.33,66,USD,0.6,120,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313151,RI,21250737,D1,6,210709,210531,0,210614,210712,1,1,1,1,T#,1,1,40024601,1,,FRANCE,40024613,Customer-759,,FRANCE,IC,1,         DOR,1,1,1,1,293,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313152,RI,21250748,D1,1,210709,210602,210709,210625,210625,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,50,CAD,2.25,112.5,0.2038,10.19,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313152,RI,21250748,D1,2,210709,210602,210709,210625,210625,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,92,CAD,5.83,536.36,0.9778,89.96,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313152,RI,21250748,D1,3,210709,210602,210709,210625,210625,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,76,CAD,5.49,417.24,1.6172,122.91,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313152,RI,21250748,D1,4,210709,210602,210709,210625,210625,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,150,CAD,4,600,2.9104,436.56,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313152,RI,21250748,D1,6,210709,210602,0,210625,210712,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313153,RI,21250775,D1,1,210709,210607,210709,210809,210809,1,1,1,1,T#,1,1,40010901,1,NC,USA,40010920,Customer-5,QC,CANADA,NM,1,         DOR,1,1,1,1,281,01,,EA,100,CAD,82.15,8215,37.1068,3710.68,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
313153,RI,21250775,D1,2,210709,210607,0,210809,210809,1,1,1,1,T#,1,1,40010901,1,NC,USA,40010920,Customer-5,QC,CANADA,NM,1,         DOR,1,1,1,1,281,01,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
313154,RI,21250780,D1,1,210709,210609,210708,210716,210716,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015701,Customer-1475,BC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,45,CAD,260.15,11706.75,168.6909,7591.09,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313154,RI,21250780,D1,2,210709,210609,0,210716,210716,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015701,Customer-1475,BC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313155,RI,21250822,D1,1,210709,210621,210708,210714,210714,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,26,CAD,24.578,639.03,10.2831,267.36,USD,19.84,515.84,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
313155,RI,21250822,D1,2,210709,210621,0,210714,210714,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
313156,RI,21250854,D1,1,210709,210629,210709,210712,210712,1,1,1,1,T#,1,1,40068101,1,QC,CANADA,40068154,Customer-1644,QC,CANADA,NH,1,         DOR,1,1,1,1,281,01,,EA,4,CAD,250,1000,57.905,231.62,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313156,RI,21250854,D1,2,210709,210629,210709,210712,210712,1,1,1,1,T#,1,1,40068101,1,QC,CANADA,40068154,Customer-1644,QC,CANADA,NH,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,100,100,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313156,RI,21250854,D1,3,210709,210629,0,210726,210726,1,1,1,1,T#,1,1,40068101,1,QC,CANADA,40068154,Customer-1644,QC,CANADA,NH,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313157,RI,21250883,D1,1,210709,210707,210709,210709,210709,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,290,8A,,EA,16,CAD,20,320,6.9738,111.58,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313157,RI,21250883,D1,2,210709,210707,210709,210709,210709,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,100,100,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313157,RI,21250883,D1,3,210709,210707,0,210709,210712,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313158,RI,21250885,D1,1,210709,210708,210709,210708,210708,1,1,1,1,T#,1,1,40051801,1,,FRANCE,40051815,Customer-1719,,FRANCE,IC,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,97.41,97.41,EUR,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313158,RI,21250885,D1,2,210709,210708,0,210708,210712,1,1,1,1,T#,1,1,40051801,1,,FRANCE,40051815,Customer-1719,,FRANCE,IC,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,EUR,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
313159,RI,21250216,D1,1,210713,210212,210712,210624,210624,1,1,1,1,T#,1,1,40017901,1,QC,CANADA,40017935,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,80,CAD,5.6,448,1.3648,109.18,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313159,RI,21250216,D1,2,210713,210212,0,210311,210712,1,1,1,1,T#,1,1,40017901,1,QC,CANADA,40017935,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313160,RI,21250666,D1,1,210713,210513,210712,210601,210601,1,1,1,1,T#,1,1,40353301,1,FL,USA,40353310,Customer-1770,TX,USA,NW,1,         DOR,1,1,1,1,281,01,,EA,1,CAD,0,0,800.13,800.13,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
313160,RI,21250666,D1,2,210713,210513,0,210601,210712,1,1,1,1,T#,1,1,40353301,1,FL,USA,40353310,Customer-1770,TX,USA,NW,1,         DOR,1,1,1,1,281,01,,EA,1,CAD,119.049,119.05,0,0,USD,96.1,96.1,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
313161,RI,21250667,D1,1,210713,210513,210712,210517,210709,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,131,CAD,17.5,2292.5,5.45,713.95,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313161,RI,21250667,D1,2,210713,210513,0,210517,210712,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313162,RI,21250676,D1,1,210713,210514,210712,210520,210708,1,1,1,1,T#,1,1,40038901,1,IL,USA,40038910,Customer-1555,IL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,6,CAD,204.278,1225.67,80.625,483.75,USD,164.9,989.4,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313162,RI,21250676,D1,2,210713,210514,0,210520,210712,1,1,1,1,T#,1,1,40038901,1,IL,USA,40038910,Customer-1555,IL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313163,RI,21250890,D1,1,210713,210712,210712,210714,210714,1,1,1,1,T#,1,1,40074601,1,MO,USA,40074601,Customer-1679,MO,USA,TR,1,         RMD,1,1,1,1,290,8A,,EA,120,CAD,20.688,2482.56,12.3291,1479.49,USD,16.7,2004,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313163,RI,21250890,D1,2,210713,210712,0,210714,210714,1,1,1,1,T#,1,1,40074601,1,MO,USA,40074601,Customer-1679,MO,USA,TR,1,         RMD,1,1,1,1,290,8A,,EA,0,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313164,RI,21250014,D1,1.001,210713,210105,210709,210416,210712,1,1,1,1,T#,1,1,40058901,1,NY,USA,40058915,Customer-1523,MS,USA,NW,1,         RMD,1,1,1,1,311,3A,,EA,1,CAD,6633.774,6633.77,4136.19,4136.19,USD,5355,5355,,0,LB,275,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
313164,RI,21250014,D1,2,210713,210105,0,210416,210713,1,1,1,1,T#,1,1,40058901,1,NY,USA,40058915,Customer-1523,MS,USA,NW,1,         RMD,1,1,1,1,311,3A,,EA,0,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
313165,RI,21250757,D1,2,210713,210603,210713,210610,210705,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035310,Customer-280,QC,CANADA,NW,1,         RMD,1,1,1,1,298,8B,,EA,7,CAD,163.9,1147.3,95.1529,666.07,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
313165,RI,21250757,D1,4,210713,210603,0,210610,210713,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035310,Customer-280,QC,CANADA,NW,1,         RMD,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
313166,RI,21250792,D1,1,210713,210610,210709,210708,210708,1,1,1,1,T#,1,1,40060801,1,QC,CANADA,40060810,Customer-1620,QC,CANADA,PO,1,         DOR,1,1,1,1,281,01,,EA,30,CAD,60.35,1810.5,15.948,478.44,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313166,RI,21250792,D1,2,210713,210610,0,210708,210713,1,1,1,1,T#,1,1,40060801,1,QC,CANADA,40060810,Customer-1620,QC,CANADA,PO,1,         DOR,1,1,1,1,281,01,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313167,RI,21250811,D1,1,210713,210617,210713,210701,210701,1,1,1,1,T#,1,1,40018001,1,ON,CANADA,40018028,Customer-1834,ON,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,50,CAD,22.2,1110,8.9666,448.33,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313167,RI,21250811,D1,2,210713,210617,0,210701,210713,1,1,1,1,T#,1,1,40018001,1,ON,CANADA,40018028,Customer-1834,ON,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
313168,RI,21250886,D1,1,210713,210709,210713,210709,210709,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
313168,RI,21250886,D1,2,210713,210709,210713,210709,210709,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
313168,RI,21250886,D1,3,210713,210709,0,210709,210713,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         RMD,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
313169,RI,21250892,D1,1,210713,210712,210713,210715,210715,1,1,1,1,T#,1,1,40074501,1,IN,USA,40074548,Customer-1528,IN,USA,TR,1,         RMD,1,1,1,1,291,8A,,EA,12,CAD,171.227,2054.72,123.3225,1479.87,USD,138.22,1658.64,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313169,RI,21250892,D1,2,210713,210712,0,210715,210715,1,1,1,1,T#,1,1,40074501,1,IN,USA,40074548,Customer-1528,IN,USA,TR,1,         RMD,1,1,1,1,291,8A,,EA,0,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313170,RI,21250630,D1,3,210714,210507,210714,210513,210706,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,33,CAD,34.9,1151.7,15.4924,511.25,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313170,RI,21250630,D1,5,210714,210507,0,210513,210714,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
313171,RI,21250654,D1,1.1,210714,210512,210714,210514,210514,1,1,1,1,T#,1,1,40023201,1,AB,CANADA,40023212,Customer-1514,AB,CANADA,PO,1,         RMD,1,1,1,1,281,01,,EA,1,CAD,1351.75,1351.75,648.08,648.08,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
313171,RI,21250654,D1,3,210714,210512,0,210514,210714,1,1,1,1,T#,1,1,40023201,1,AB,CANADA,40023212,Customer-1514,AB,CANADA,PO,1,         RMD,1,1,1,1,281,01,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
313172,RI,21250725,D1,1,210714,210528,210714,210708,210708,1,1,1,1,T#,1,1,40083401,1,WI,USA,40083412,Customer-662,MN,USA,TR,1,         RMD,1,1,1,1,298,8B,,EA,3,CAD,389.169,1167.51,150.4367,451.31,USD,314.15,942.45,,0,LB,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313172,RI,21250725,D1,2,210714,210528,0,210708,210714,1,1,1,1,T#,1,1,40083401,1,WI,USA,40083412,Customer-662,MN,USA,TR,1,         RMD,1,1,1,1,298,8B,,EA,0,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30006,Sales Representative-4,1,1,1,1,0,1,1,0,0,0
313173,RI,21250737,D1,4,210714,210531,210714,210614,210614,1,1,1,1,T#,1,1,40024601,1,,FRANCE,40024613,Customer-759,,FRANCE,IC,1,         RMD,1,1,1,1,293,8B,,EA,200,CAD,0.867,173.4,0.105,21,USD,0.7,140,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
